actor_account,login_count,playtime,level,playtime_per_day,abyss_level,sit,teleport,reborn,social_deal,sit_per_day,portal_use_per_day,teleport_per_day,party_time,sit_per_playtime,pk_per_playtime,npk_per_playtime,partytime_per_playtime,teleport_per_playtime,social_deal_per_playtime,playtime_per_login,reborn_per_login,sit_per_leveling,playtime_per_quest,class
1076990,3.0,15143.0,23.0,5047.666666666667,0.0,48.0,21.0,0.0,6.0,16.0,0.0,7.0,0.0,0.0031697814171564418,0.0,0.0,0.0,0.0013867793700059433,0.0003962226771445552,5047.666666666667,0.0,2.0869565217391304,946.4375,0
1077094,10.0,12303.0,25.0,1537.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5193.0,0.0,0.0,0.0,0.42209217264081933,0.0,0.0,1230.3,0.0,0.0,0.0,0
1077297,11.0,349448.0,50.0,87362.0,0.0,1258.0,10.0,3.0,4.0,314.5,0.0,2.5,0.0,0.0035999633708019506,0.0,8.584968292850438e-06,0.0,2.8616560976168128e-05,1.1446624390467251e-05,31768.0,0.2727272727272727,25.16,0.0,1
1077358,31.0,206890.0,38.0,20689.0,0.0,179.0,224.0,56.0,23.0,17.9,0.1,22.4,42582.0,0.0008651940644787085,2.4167431968679008e-05,0.0003093431291990913,0.20581951761805792,0.0010827009521968195,0.00011117018705592344,6673.870967741936,1.8064516129032258,4.7105263157894735,8620.416666666666,0
1077660,17.0,95887.0,50.0,15981.166666666666,0.0,35.0,86.0,22.0,30.0,5.833333333333333,0.0,14.333333333333334,16588.0,0.00036501298403328916,0.00043801558083994704,0.0001564341360142668,0.17299529654697718,0.0008968890464817963,0.0003128682720285336,5640.411764705882,1.2941176470588236,0.7,8717.0,0
1077814,4.0,24186.0,9.0,8062.0,0.0,47.0,14.0,13.0,0.0,15.666666666666666,0.0,4.666666666666667,1258.0,0.0019432729678326305,0.0,0.000578847267013975,0.05201356156454147,0.000578847267013975,0.0,6046.5,3.25,5.222222222222222,4837.2,0
1077994,14.0,286941.0,45.0,95647.0,0.0,170.0,420.0,446.0,20.0,56.666666666666664,0.0,140.0,0.0,0.000592456288923507,1.0455110981003063e-05,0.00018470696066438745,0.0,0.0014637155373404289,6.970073987335376e-05,20495.785714285714,31.857142857142858,3.7777777777777777,0.0,1
1078048,5.0,30031.0,14.0,10010.333333333334,0.0,24.0,33.0,12.0,3.0,8.0,0.0,11.0,0.0,0.0007991741866737705,0.0,0.00033298924444740433,0.0,0.0010988645066764343,9.98967733342213e-05,6006.2,2.4,1.7142857142857142,750.775,0
1078294,94.0,175618.0,50.0,21952.25,0.0,101.0,275.0,121.0,36.0,12.625,0.0,34.375,24379.0,0.0005751118905806922,0.0008825974558416564,0.00017651949116833128,0.1388183443610564,0.0015658987119771322,0.00020499037684064276,1868.276595744681,1.2872340425531914,2.02,3252.185185185185,0
1078402,2.0,19080.0,39.0,19080.0,0.0,66.0,19.0,6.0,2.0,66.0,0.0,19.0,0.0,0.003459119496855346,0.0002620545073375262,5.241090146750524e-05,0.0,0.0009958071278825995,0.00010482180293501048,9540.0,3.0,1.6923076923076923,19080.0,0
1078430,23.0,168260.0,32.0,18695.555555555555,0.0,197.0,124.0,42.0,17.0,21.88888888888889,0.0,13.777777777777779,19084.0,0.0011708070842743373,2.3772732675621063e-05,0.0002496136930940212,0.1134197075953881,0.000736954712944253,0.00010103411387138951,7315.652173913043,1.826086956521739,6.15625,1682.6,0
1078795,41.0,128676.0,42.0,12867.6,0.0,208.0,216.0,79.0,17.0,20.8,0.5,21.6,14502.0,0.0016164630544934565,0.00047405887655817714,0.00048183033355093415,0.11270166930896204,0.0016786347104355125,0.00013211476887686904,3138.439024390244,1.9268292682926829,4.9523809523809526,9191.142857142857,0
1079113,6.0,16237.0,50.0,5412.333333333333,162.0,10.0,30.0,5.0,21.0,3.3333333333333335,0.0,10.0,4715.0,0.0006158773172384061,0.0004311141220668843,0.00030793865861920307,0.2903861550779085,0.0018476319517152183,0.0012933423662006528,2706.1666666666665,0.8333333333333334,0.2,8118.5,0
1079223,1.0,15621.0,43.0,15621.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0003840983291722681,0.0007041802701491581,15621.0,0.0,0.0,0.0,0
1079228,7.0,187415.0,50.0,62471.666666666664,0.0,282.0,14.0,0.0,1.0,94.0,0.0,4.666666666666667,0.0,0.0015046821225622282,0.0,0.0,0.0,7.470053090734466e-05,5.335752207667476e-06,26773.571428571428,0.0,5.64,0.0,0
1079860,6.0,20312.0,43.0,5078.0,0.0,42.0,29.0,4.0,1.0,10.5,0.0,7.25,0.0,0.0020677432059866088,9.846396218983852e-05,9.846396218983852e-05,0.0,0.0014277274517526584,4.923198109491926e-05,3385.3333333333335,0.6666666666666666,0.9767441860465116,923.2727272727273,0
1079861,15.0,32718.0,50.0,4674.0,0.0,41.0,64.0,22.0,15.0,5.857142857142857,0.0,9.142857142857142,0.0,0.0012531328320802004,0.000947490677914298,0.0002139495079161318,0.0,0.0019561097866617762,0.0004584632312488538,2181.2,1.4666666666666666,0.82,8179.5,0
1079892,18.0,79227.0,19.0,26409.0,0.0,76.0,63.0,7.0,64.0,25.333333333333332,0.0,21.0,13194.0,0.0009592689360950181,0.0,8.835371779822536e-05,0.16653413608996934,0.0007951834601840281,0.000807805419869489,4401.5,0.3888888888888889,4.0,400.1363636363636,0
1080123,4.0,23296.0,29.0,11648.0,0.0,29.0,14.0,6.0,2.0,14.5,0.0,7.0,2064.0,0.001244848901098901,0.0,0.00038633241758241757,0.0885989010989011,0.0006009615384615385,8.585164835164836e-05,5824.0,1.5,1.0,568.1951219512196,0
1080172,191.0,382723.0,50.0,38272.3,0.0,491.0,457.0,122.0,146.0,49.1,0.0,45.7,51173.0,0.0012829121845303261,0.00043112120254074093,0.00017506133678927058,0.1337076684704081,0.0011940750882492037,0.0003814769428542314,2003.7853403141362,0.6387434554973822,9.82,2966.84496124031,0
1080219,5.0,16073.0,23.0,5357.666666666667,0.0,32.0,23.0,3.0,1.0,10.666666666666666,0.0,7.666666666666667,3992.0,0.001990916443725502,0.0,0.0002488645554656878,0.24836682635475643,0.001430971193927705,6.221613886642194e-05,3214.6,0.6,1.391304347826087,3214.6,0
1080418,109.0,117712.0,50.0,13079.111111111111,0.0,191.0,134.0,51.0,51.0,21.22222222222222,0.0,14.88888888888889,6690.0,0.0016226043224140275,5.9467174119885826e-05,0.0005436998776675275,0.05683362783743374,0.0011383716188663857,0.000433260840016311,1079.926605504587,0.46788990825688076,3.82,1569.4933333333333,0
1080425,6.0,39656.0,41.0,9914.0,0.0,12.0,33.0,12.0,0.0,3.0,0.0,8.25,7412.0,0.0003026023804720597,0.00015130119023602984,0.00035303611055073636,0.18690740367157554,0.0008321565462981642,0.0,6609.333333333333,2.0,0.2926829268292683,13218.666666666666,0
1080533,21.0,104278.0,50.0,14896.857142857143,0.0,20.0,120.0,10.0,164.0,2.857142857142857,0.0,17.142857142857142,2663.0,0.00019179500949385297,5.753850284815589e-05,0.00011507700569631179,0.025537505514106523,0.0011507700569631178,0.0015727190778495944,4965.619047619048,0.47619047619047616,0.4,1226.8,0
1080969,6.0,30391.0,33.0,7597.75,0.0,68.0,22.0,15.0,7.0,17.0,0.0,5.5,0.0,0.002237504524365766,0.0,0.000526471652791945,0.0,0.0007238985225889243,0.00023033134809647592,5065.166666666667,2.5,2.0606060606060606,30391.0,0
1081257,17.0,36213.0,40.0,12071.0,0.0,71.0,56.0,9.0,46.0,23.666666666666668,0.0,18.666666666666668,4305.0,0.001960621876121835,0.0,0.0003866014967000801,0.11887996023527463,0.0015464059868003203,0.0012702620605859775,2130.176470588235,0.5294117647058824,1.775,411.5113636363636,0
1081373,15.0,439597.0,37.0,62799.57142857143,0.0,902.0,688.0,602.0,31.0,128.85714285714286,0.0,98.28571428571429,7.0,0.0020518793349363165,0.0003184735109657254,0.000434488861388954,1.5923675548286273e-05,0.0015650698253172792,7.051913457098206e-05,29306.466666666667,40.13333333333333,24.37837837837838,0.0,0
1081445,110.0,392610.0,50.0,39261.0,0.0,20.0,56.0,1.0,196.0,2.0,0.0,5.6,0.0,5.0941137515600726e-05,0.0,5.094113751560072e-06,0.0,0.00014263518504368202,0.0004992231476528871,3569.181818181818,0.00909090909090909,0.4,35691.818181818184,0
1081462,11.0,22401.0,50.0,4480.2,0.0,38.0,39.0,23.0,4.0,7.6,0.0,7.8,8642.0,0.0016963528413910093,0.0006249720994598455,0.00022320432123565913,0.3857863488237132,0.0017409937056381412,0.0001785634569885273,2036.4545454545455,2.090909090909091,0.76,22401.0,0
1081504,5.0,199714.0,47.0,99857.0,0.0,314.0,22.0,14.0,8.0,157.0,0.0,11.0,0.0,0.0015722483150905795,0.0,7.51074035871296e-05,0.0,0.00011015752526112341,4.0057281913135786e-05,39942.8,2.8,6.680851063829787,0.0,0
1081555,7.0,78332.0,32.0,26110.666666666668,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003957514170453965,11190.285714285714,0.0,0.0,0.0,0
1081625,3.0,14477.0,11.0,7238.5,0.0,2.0,13.0,1.0,6.0,1.0,0.0,6.5,29.0,0.0001381501692339573,0.0,0.0,0.0020031774538923812,0.0008979761000207225,0.00041445050770187194,4825.666666666667,0.3333333333333333,0.18181818181818182,353.0975609756098,0
1081640,20.0,17541.0,50.0,5847.0,0.0,18.0,28.0,9.0,29.0,6.0,0.0,9.333333333333334,8433.0,0.001026167265264238,0.0008551393877201984,0.0,0.4807593637762955,0.001596260190411037,0.001653269482925717,877.05,0.45,0.36,5847.0,0
1081863,14.0,38029.0,50.0,5432.714285714285,0.0,39.0,71.0,30.0,4.0,5.571428571428571,0.14285714285714285,10.142857142857142,9501.0,0.0010255331457571853,0.000894054537326777,0.0004470272686633885,0.24983565173946198,0.001866996239711799,0.0001051828867443267,2716.3571428571427,2.142857142857143,0.78,1462.6538461538462,0
1081869,73.0,185379.0,44.0,20597.666666666668,0.0,25.0,160.0,40.0,55.0,2.7777777777777777,0.0,17.77777777777778,29818.0,0.00013485885672055627,4.854918841940025e-05,0.00030208383905404605,0.16084885558774187,0.0008630966830115601,0.0002966894847852238,2539.4383561643835,0.547945205479452,0.5681818181818182,1532.0578512396694,0
1081912,17.0,13729.0,50.0,4576.333333333333,0.0,12.0,33.0,4.0,6.0,4.0,0.0,11.0,0.0,0.0008740622040935246,0.0002913540680311749,0.0004370311020467623,0.0,0.002403671061257193,0.0004370311020467623,807.5882352941177,0.23529411764705882,0.24,1248.090909090909,0
1081921,6.0,209442.0,43.0,69814.0,0.0,58.0,18.0,17.0,0.0,19.333333333333332,0.0,6.0,0.0,0.00027692630895426895,9.549183067388585e-05,1.909836613477717e-05,0.0,8.594264760649726e-05,0.0,34907.0,2.8333333333333335,1.3488372093023255,0.0,0
1082181,69.0,210494.0,47.0,21049.4,0.0,70.0,196.0,65.0,28.0,7.0,0.0,19.6,392.0,0.0003325510465856509,8.551312626488165e-05,0.0004275656313244083,0.0018622858608796451,0.0009311429304398226,0.00013302041863426037,3050.6376811594205,0.9420289855072463,1.4893617021276595,4677.644444444444,0
1082273,11.0,811847.0,50.0,81184.7,0.0,3337.0,11.0,1.0,55.0,333.7,0.0,1.1,0.0,0.004110380404189459,0.0,3.6952775584562116e-06,0.0,1.3549351047672776e-05,6.774675523836388e-05,73804.27272727272,0.09090909090909091,66.74,0.0,0
1082629,9.0,26034.0,14.0,5206.8,0.0,37.0,20.0,2.0,13.0,7.4,0.0,4.0,772.0,0.0014212184066989323,0.0,7.682261657832066e-05,0.029653529999231775,0.0007682261657832066,0.0004993470077590843,2892.6666666666665,0.2222222222222222,2.642857142857143,433.9,0
1082752,8.0,21898.0,50.0,21898.0,0.0,32.0,34.0,18.0,8.0,32.0,0.0,34.0,0.0,0.0014613206685542058,0.0011416567723079732,0.00018266508356927573,0.0,0.0015526532103388438,0.00036533016713855145,2737.25,2.25,0.64,21898.0,0
1082760,41.0,779453.0,50.0,77945.3,0.0,253.0,98.0,74.0,6.0,25.3,0.0,9.8,203942.0,0.00032458660111642397,5.131803970220142e-06,0.00011546558932995318,0.261647591323659,0.00012572919727039348,7.697705955330212e-06,19011.048780487807,1.8048780487804879,5.06,0.0,0
1083189,25.0,62700.0,50.0,6966.666666666667,0.0,37.0,83.0,14.0,8.0,4.111111111111111,0.1111111111111111,9.222222222222221,11827.0,0.0005901116427432216,0.00017543859649122806,0.0001594896331738437,0.18862838915470495,0.0013237639553429028,0.00012759170653907497,2508.0,0.56,0.74,1844.1176470588234,0
1083579,50.0,182145.0,50.0,22768.125,0.0,267.0,249.0,63.0,91.0,33.375,0.0,31.125,39457.0,0.0014658651074693238,0.00018666447061407122,0.00029646710038705427,0.21662411814762964,0.0013670427406736391,0.000499601965467073,3642.9,1.26,5.34,3311.7272727272725,0
1083580,7.0,47640.0,44.0,23820.0,0.0,160.0,29.0,14.0,1.0,80.0,0.0,14.5,0.0,0.0033585222502099076,6.297229219143577e-05,0.000272879932829555,0.0,0.0006087321578505457,2.0990764063811922e-05,6805.714285714285,2.0,3.6363636363636362,11910.0,0
1083974,8.0,36697.0,39.0,9174.25,0.0,45.0,64.0,10.0,1.0,11.25,0.0,16.0,5089.0,0.0012262582772433713,0.0,0.0004905033108973485,0.13867618606425594,0.0017440117720794615,2.7250183938741586e-05,4587.125,1.25,1.1538461538461537,18348.5,0
1083975,15.0,111779.0,22.0,27944.75,0.0,0.0,17.0,0.0,23.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.00015208581218296817,0.0002057631576593099,7451.933333333333,0.0,0.0,0.0,0
1084044,2.0,18570.0,30.0,9285.0,0.0,15.0,14.0,10.0,0.0,7.5,0.0,7.0,7950.0,0.0008077544426494346,5.385029617662897e-05,0.0005385029617662897,0.4281098546042003,0.0007539041464728056,0.0,9285.0,5.0,0.5,0.0,0
1084609,142.0,328598.0,50.0,32859.8,381.0,387.0,669.0,315.0,75.0,38.7,0.4,66.9,42872.0,0.001177730844375194,0.00047170098418127925,0.00025258826894868503,0.13046944899238583,0.002035922312369521,0.000228242411700619,2314.0704225352115,2.2183098591549295,7.74,2808.5299145299145,0
1084667,16.0,31701.0,48.0,6340.2,0.0,62.0,40.0,13.0,2.0,12.4,0.0,8.0,0.0,0.001955774265796032,3.154474622251664e-05,0.00041008170089271634,0.0,0.0012617898489006656,6.308949244503328e-05,1981.3125,0.8125,1.2916666666666667,10567.0,0
1085132,7.0,13495.0,49.0,6747.5,0.0,7.0,16.0,3.0,1.0,3.5,0.0,8.0,0.0,0.0005187106335679881,0.0,0.00014820303816228233,0.0,0.0011856243052982586,7.410151908114116e-05,1927.857142857143,0.42857142857142855,0.14285714285714285,0.0,0
1085388,19.0,242599.0,49.0,24259.9,0.0,64.0,227.0,28.0,83.0,6.4,0.1,22.7,13743.0,0.0002638098260916162,0.0001401489701111711,5.3586370924859544e-05,0.0566490381246419,0.0009357004769187013,0.00034212836821256474,12768.368421052632,1.4736842105263157,1.3061224489795917,8365.48275862069,0
1085933,23.0,51800.0,16.0,8633.333333333334,0.0,30.0,38.0,8.0,9.0,5.0,0.0,6.333333333333333,474.0,0.0005791505791505791,0.0,0.00015444015444015445,0.00915057915057915,0.0007335907335907336,0.00017374517374517374,2252.1739130434785,0.34782608695652173,1.875,401.5503875968992,0
1086237,7.0,63030.0,16.0,15757.5,0.0,123.0,26.0,15.0,0.0,30.75,0.0,6.5,8439.0,0.001951451689671585,0.0,0.00020625099159130573,0.1338886244645407,0.00041250198318261146,0.0,9004.285714285714,2.142857142857143,7.6875,2334.4444444444443,0
1086296,21.0,91532.0,50.0,18306.4,0.0,43.0,123.0,25.0,8.0,8.6,0.0,24.6,0.0,0.00046978106017567624,5.4625704671590264e-05,0.00031682908709522353,0.0,0.0013437923349211205,8.740112747454443e-05,4358.666666666667,1.1904761904761905,0.86,7040.923076923077,0
1086329,8.0,73118.0,43.0,14623.6,0.0,75.0,42.0,18.0,4.0,15.0,0.2,8.4,4428.0,0.0010257392160617086,4.102956864246834e-05,0.00024617741185481,0.06055964331628327,0.0005744139609945568,5.470609152329112e-05,9139.75,2.25,1.744186046511628,14623.6,0
1086621,14.0,152049.0,27.0,19006.125,0.0,627.0,189.0,93.0,27.0,78.375,1.0,23.625,6863.0,0.004123670658800782,0.00016442068017546974,0.0004538010772842965,0.04513676512176996,0.0012430203421265513,0.00017757433458950734,10860.642857142857,6.642857142857143,23.22222222222222,1197.236220472441,0
1086764,90.0,115407.0,50.0,14425.875,0.0,133.0,293.0,179.0,46.0,16.625,0.0,36.625,10023.0,0.0011524430927066815,0.0009531484225393607,0.00037259438335629556,0.08684915126465466,0.002538840798218479,0.00039858934033464174,1282.3,1.988888888888889,2.66,4808.625,0
1087037,6.0,43490.0,50.0,14496.666666666666,0.0,86.0,75.0,23.0,4.0,28.666666666666668,0.0,25.0,7612.0,0.0019774660841572777,0.0004828696252011957,0.0002989192917912164,0.1750287422395953,0.0017245343757185559,9.197516670498966e-05,7248.333333333333,3.8333333333333335,1.72,4349.0,0
1087241,114.0,325626.0,50.0,32562.6,0.0,163.0,240.0,50.0,65.0,16.3,0.3,24.0,137900.0,0.0005005742784667072,4.606511765031048e-05,0.00019040248628794998,0.42349198159852103,0.0007370418824049677,0.00019961550981801207,2856.3684210526317,0.43859649122807015,3.26,553.7857142857143,0
1087248,7.0,26052.0,10.0,6513.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.00030707815138952864,0.0,0.0006909258406264394,0.0,3721.714285714286,1.0,0.0,1532.4705882352941,0
1087402,4.0,10446.0,30.0,10446.0,0.0,7.0,12.0,5.0,0.0,7.0,0.0,12.0,2454.0,0.0006701129618992916,0.0,0.0005743825387708214,0.23492245835726594,0.0011487650775416428,0.0,2611.5,1.25,0.23333333333333334,5223.0,0
1087555,6.0,302341.0,22.0,100780.33333333333,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.315266536791239e-05,0.0,50390.166666666664,0.0,0.0,0.0,1
1087594,12.0,737531.0,50.0,92191.375,0.0,260.0,255.0,22.0,82.0,32.5,0.0,31.875,0.0,0.00035252755477396884,0.0,3.6608630688065994e-05,0.0,0.00034574817872062326,0.00011118176727486709,61460.916666666664,1.8333333333333333,5.2,477.9850939727803,0
1087923,7.0,21947.0,32.0,7315.666666666667,0.0,25.0,15.0,2.0,0.0,8.333333333333334,0.0,5.0,7979.0,0.0011391078507313073,0.0,9.112862805850458e-05,0.363557661639404,0.0006834647104387844,0.0,3135.285714285714,0.2857142857142857,0.78125,21947.0,0
1087934,18.0,806623.0,46.0,80662.3,0.0,2024.0,129.0,37.0,112.0,202.4,0.0,12.9,0.0,0.0025092267391333993,6.198682655961955e-06,4.463051512292608e-05,0.0,0.00015992601252381845,0.00013885049149354778,44812.38888888889,2.0555555555555554,44.0,53774.86666666667,0
1087963,17.0,90606.0,50.0,10067.333333333334,0.0,93.0,82.0,8.0,19.0,10.333333333333334,0.0,9.11111111111111,13350.0,0.0010264220912522349,4.414718672052624e-05,4.414718672052624e-05,0.1473412356797563,0.0009050173277707878,0.0002096991369224996,5329.764705882353,0.47058823529411764,1.86,5033.666666666667,0
1088077,11.0,68764.0,50.0,22921.333333333332,0.0,45.0,76.0,39.0,11.0,15.0,0.3333333333333333,25.333333333333332,40.0,0.0006544121924262695,0.0007125821650863824,0.00017450991798033855,0.0005816997266011285,0.0011052294805421442,0.00015996742481531032,6251.272727272727,3.5454545454545454,0.9,22921.333333333332,0
1088111,13.0,40892.0,50.0,10223.0,0.0,80.0,41.0,2.0,0.0,20.0,0.0,10.25,14669.0,0.0019563728846718185,0.0,9.781864423359092e-05,0.3587254230656363,0.0010026411033943069,0.0,3145.5384615384614,0.15384615384615385,1.6,2726.133333333333,0
1088210,24.0,232766.0,10.0,77588.66666666667,0.0,2.0,64.0,10.0,38.0,0.6666666666666666,0.0,21.333333333333332,0.0,8.592320184219345e-06,0.0,4.296160092109672e-05,0.0,0.000274954245895019,0.00016325408350016755,9698.583333333334,0.4166666666666667,0.2,0.0,1
1088212,123.0,279331.0,50.0,27933.1,0.0,251.0,411.0,200.0,22.0,25.1,0.1,41.1,11297.0,0.000898575525093885,0.0008090759708016654,0.0001897390550995056,0.040443058593568205,0.0014713726725640907,7.875960777715327e-05,2270.9837398373984,1.6260162601626016,5.02,4988.053571428572,0
1088657,27.0,136964.0,50.0,19566.285714285714,57.0,79.0,243.0,124.0,128.0,11.285714285714286,0.0,34.714285714285715,10582.0,0.0005767939020472533,0.00043807131801057214,0.00024093922490581467,0.07726117811979791,0.001774188837942817,0.0009345521450892205,5072.740740740741,4.592592592592593,1.58,1556.409090909091,0
1088816,8.0,18658.0,40.0,9329.0,0.0,27.0,17.0,2.0,10.0,13.5,0.0,8.5,0.0,0.0014471004394897632,0.00010719262514738985,5.359631257369493e-05,0.0,0.0009111373137528138,0.0005359631257369493,2332.25,0.25,0.675,3731.6,0
1089057,34.0,124234.0,48.0,17747.714285714286,0.0,90.0,184.0,55.0,66.0,12.857142857142858,0.0,26.285714285714285,18975.0,0.0007244393644251976,0.0002656277669559058,0.0003541703559412077,0.15273596599964584,0.0014810760339359595,0.0005312555339118116,3653.9411764705883,1.6176470588235294,1.875,2389.1153846153848,0
1089641,101.0,337046.0,50.0,33704.6,239.0,348.0,530.0,218.0,53.0,34.8,1.3,53.0,27384.0,0.0010325000148347703,0.0009642600713255757,0.0002551580496430754,0.0812470701328602,0.0015724856547770928,0.00015724856547770928,3337.089108910891,2.1584158415841586,6.96,2880.735042735043,0
1089789,45.0,302273.0,50.0,30227.3,0.0,281.0,362.0,125.0,249.0,28.1,0.0,36.2,54181.0,0.0009296232213925822,0.0002778944861102381,0.00035067637532958617,0.17924525180879536,0.0011975929044274547,0.0008237586552553486,6717.177777777778,2.7777777777777777,5.62,87.51389693109438,0
1089861,2.0,13125.0,10.0,13125.0,0.0,29.0,13.0,4.0,3.0,29.0,0.0,13.0,0.0,0.0022095238095238097,0.0,0.00030476190476190474,0.0,0.0009904761904761905,0.00022857142857142857,6562.5,2.0,2.9,345.39473684210526,0
1089864,10.0,690448.0,46.0,86306.0,0.0,627.0,218.0,193.0,33.0,78.375,0.0,27.25,0.0,0.0009081060412949273,0.0002331819340486177,0.00010428011957453712,0.0,0.00031573702871179294,4.779505480499618e-05,69044.8,19.3,13.630434782608695,0.0,0
1089939,30.0,148843.0,50.0,14884.3,0.0,301.0,274.0,95.0,63.0,30.1,0.3,27.4,8819.0,0.002022265071249572,0.0004904496684425872,0.00037623536209294357,0.05925035104102981,0.0018408658788119025,0.0004232647823545615,4961.433333333333,3.1666666666666665,6.02,2862.3653846153848,0
1090396,10.0,769448.0,50.0,76944.8,0.0,4550.0,53.0,26.0,21.0,455.0,0.0,5.3,0.0,0.005913330075586655,0.0,3.6389723542071716e-05,0.0,6.888054813320718e-05,2.729229265655379e-05,76944.8,2.6,91.0,0.0,0
1090930,11.0,14764.0,49.0,2952.8,0.0,10.0,79.0,62.0,9.0,2.0,0.0,15.8,653.0,0.000677323218639935,0.003657545380655649,0.0010159848279599024,0.04422920617718775,0.005350853427255486,0.0006095908967759415,1342.1818181818182,5.636363636363637,0.20408163265306123,1640.4444444444443,0
1090943,2.0,21149.0,50.0,10574.5,0.0,8.0,30.0,7.0,37.0,4.0,0.0,15.0,2199.0,0.0003782684760508771,0.00042555203555723673,0.0002364177975317982,0.10397654735448485,0.001418506785190789,0.0017494917017353067,10574.5,3.5,0.16,5287.25,0
1091261,2.0,25704.0,15.0,12852.0,0.0,41.0,31.0,0.0,2.0,20.5,0.0,15.5,1972.0,0.0015950824774354185,0.0,0.0,0.07671957671957672,0.001206037970743853,7.78089013383131e-05,12852.0,0.0,2.7333333333333334,352.1095890410959,0
